http://politik.news.viva.co.id/news/read/406811-mahfud-md--banyak-yang-dukung-saya-untuk-jadi-capres,Mahfud MD: Banyak yang Dukung Saya untuk Jadi Capres," 			VIVAnews - Mantan Ketua Mahkamah Konstitusi, Mahfud MD, menyatakan siap mencalonkan diri sebagai Presiden dalam Pemilihan Umum 2014 mendatang. Hal ini dikatakan di Balai Kartini, Sabtu malam, 20 April 2013.&nbsp;  
  ""Saya sendiri tidak bisa menolak dari kenyataan bahwa banyak dukungan yang berdatangan menurut lembaga survei,"" ujar Mahfud.  
  Menurut Mahfud, banyak dukungan yang resmi, tertulis, serta pernyataan secara terbuka dari berbagai institusi diterimanya. ""Semua saya terima bahkan beberapa pondok pesantren pun banyak yang mendukung saya untuk &nbsp;menjadi calon presiden.""  
  Apa yang mendorongnya menjadi capres? Menurutnya, karena melihat kondisi bangsa dan negara yang semakin hari semakin kurang baik. Dia merasa bisa memperbaiki itu. Maka dia pun merasa memiliki kewajiban sebagai anak bangsa untuk ikut memikirkan masa depan bangsa Indonesia ini.  
  Menurutnya, saat ini ia mengakui banyak sekali peluang terbuka untuk menjadi calon presiden. ""Kan sekarang ada 3 cara yang pertama konvensi, yang kedua pemilihan umum, atau tetap berada di satu partai,"" kata Mahfud.  
  Setelah mengundurkan diri dari jabatannya sebagai Ketua Mahkamah Konstitusi, Mahfud MD, melakukan ibadah umroh ke tanah suci untuk mencari pencerahan.  
  ""Ya saya disana cari pencerahan, karena untuk menjadi seorang Presiden itu harus hebat seperti Soekarno, Soeharto maupun SBY yang banyak dukungannya,"" katanya.  
  Pada awalnya ia merasa pesimis untuk mencalonkan diri sebagai calon Presiden karena tidak sehebat tokoh-tokoh yang ia sebutkan, namun setelah ia lihat capres &nbsp;yang lain, ternyata seimbang dengan dirinya.  
  Ia mengungkapkan bahwa Presiden adalah jabatan yang &nbsp;luar biasa sehingga harus diemban oleh orang yang memiliki kepandaian yang sangat luar biasa.  
  Sejumlah lembaga survei menempatkan Mahfud MD sebagai salah satu tokoh yang dianggap layak maju sebagai calon Presiden dan bersaing dengan sejumlah tokoh lainnya.			"
http://politik.news.viva.co.id/news/read/406793-siap-maju-capres-2014--gita-belum-pikirkan-strategi,"Siap Maju Capres 2014, Gita Belum Pikirkan Strategi"," 			VIVAnews - Menteri Perdagangan, Gita Wirjawan, menyatakan siap maju sebagai calon presiden jika dipertimbangkan dan diperkenankan oleh Partai Demokrat.  Dia yang ditemui di Balai Kartini, Jakarta Selatan, Sabtu malam, 20 April 2013, pun mengaku siap mengikuti proses konvensi yang akan digelar Partai Demokrat Juni mendatang, sebagai jalan menuju pencalonan pada Pemilu 2014.

""Kalau saya ditanya apakah siap? Ya, kalau dipertimbangkan, diperkenankan, ya siap,"" kata Gita Wirjawan saat menghadiri Harlah Gerakan Pemuda Ansor.

Saat ditanya apakah sudah ada pembicaraan mendalam dengan Ketua Umum Partai Demokrat, Susilo Bambang Yudhoyono, Gita menjawab belum ada. Namun, dia mengapresiasi suara dari sejumlah elite Partai Demokrat yang mengusulkan namanya untuk ikut bursa pencalonan dari Partai Demokrat melalui jalur konvensi.

""Belum, belum ada, ini kan suara-suara dari kawan-kawan di Partai Demokrat,"" ucapnya. Gita mengaku belum memikirkan strategi untuk memenangkan konvensi dan Pemilu 2014. Sebab, menurut dia, prosesnya masih jauh.  ""Saya kerjakan amanah saja sebagai menteri perdagangan sebaik mungkin,"" katanya.  Saat ini, Gita melanjutkan, dia akan mengikuti saja bagaimana proses yang terjadi ke depan. Dalam kegiatan Harlah GP Ansor kali ini, Gita Wirjawan membacakan puisi berjudul &ldquo;Hanien&rdquo; karya budayawan kondang Mustofa Bisri yang akrab disapa Gus Mus.  Setelah membacakan puisi, Gita mengiringi tadarus puisi dan orasi budaya Gus Mus dengan memainkan piano. (art)			"
http://politik.news.viva.co.id/news/read/408784-tifatul--artis-tak-minat-jadi-caleg-pks,Tifatul: Artis Tak Minat Jadi Caleg PKS," 			VIVAnews - Partai Keadilan Sejahtera (PKS) tidak mencalegkan kalangan artis pada Pemilu 2014 mendatang. Partai dakwah ini punya alasan kenapa tidak mencantumkan para pesohor itu.

""PKS itu partai kader, artinya kami melakukan pembinaan yang berjenjang. Perlu penyaringan dari level bawah,"" kata mantan Presiden PKS, Tifatul Sembiring di Jakarta, Senin 29 April 2013.

Langkah itu, menurut Tifatul, bukan berarti PKS memusuhi kalangan artis. PKS kata dia, punya prinsip menyerahkan sesuatu pada ahlinya. Jika tidak, maka partai akan hancur.

""Kalau tampilan saja nggak ada isinya kasihan masyarakat,"" ujar Tifatul.

Saat disinggung apakah sejauh ini ada profil artis yang sesuai dengan visi dan misi PKS, Tifatul membantahnya.

""Sejauh ini belum ada yang masuk kriteria. Artis nggak ada yang minat,"" ujarnya sembari tertawa.

Jelang gelaran pemilu 2014, banyak partai yang menggaet kalangan selebritis sebagai bakal caleg. Beragam alasan partai meminang selebritis, mulai dari popularitas hingga dianggap mampu menjaring suara pemilih.

Salah satu partai yang paling banyak menjaring artis sebagai caleg adalah Partai Amanat Nasional. Beberapa nama pesohor yang digaet menjadi caleg adalah,&nbsp; Anang Hermansyah di Jawa Timur IV, yakni Kabupaten Lumajang dan Jember, Hengky Kurniawan di Jawa Timur V yaitu Kota Malang, Kota Batu, dan Kabupaten Malang, Eko Patrio di Jawa Timur VIII yaitu Jombang, Nganjuk, Madiun, dan Mojokerto.

Ada pula artis yang ditempatkan di Jawa Barat, yakni Desy Ratnasari, melalui daerah pemilihan Jawa Barat IV, yaitu Kota dan Kabupaten Sukabumi, Ikang Fawzi di Jawa Barat I yakni Kota Bandung dan Cimahi, Primus Yustisio melalui Jawa Barat III yakni Bogor dan Cianjur, dan Lucky Hakim di Jawa Barat VI yakni Kota Bekasi dan Depok.

Dua artis lain yakni Dwiki Darmawan ditempatkan di DKI Jakarta II dan Jeremy Thomas melalui daerah pemilihan DKI Jakarta III. (eh)
			"
http://politik.news.viva.co.id/news/read/407975-mengapa-salim-segaf-tak-jadi-caleg-pks,Mengapa Salim Segaf Tak Jadi Caleg PKS," 			VIVAnews - Ramai-ramai anggota Kabinet Indonesia Bersatu jilid 2 mencalonkan diri sebagai calon legislatif. Mereka menteri sekaligus jadi calon anggota DPR dari daerah pemilihan masing-masing.

Dua menteri asal Partai Keadilan Sejahtera (PKS), Tifatul Sembiring, dan Suswono, juga ikut mendaftarkan diri maju sebagai caleg pada pemilu legislatif mendatang. Namun, Menteri Sosial, Salim Segaf Al Jufri, urungkan niat maju sebagai caleg PKS.

""Saya memang nggak mencalonkan. Itu sudah lama saya dialog dengan DPP,"" kata Salim di Bengkulu, Kamis 25 April 2013.

Anggota Majelis Syuro PKS itu memang sengaja tidak mendaftarkan diri sebagai caleg. Tugasnya sebagai menteri sosial terbilang berat dan memerlukan perhatian penuh. Jika menjadi caleg, Salim khawatir, tugasnya sebagai menteri akan terbengkalai. Padahal masa jabatan yang tinggal satu setengah tahun ini masih banyak yang bisa dilakukan.

""Setelah dihitung-hitung, saya sendiri cenderung tidak itu menjadi caleg,"" ujarnya.

Mantan Duta Besar untuk Arab Saudi itu pun menolak mengomentari rekannya sesama menteri dari PKS. Menurutnya, baik Tifatul maupun Suswono tentu sudah memiliki alasan sendiri untuk maju sebagai caleg.

""Baiknya silakan tanya langsung ke mereka sendiri. Yang pasti, apa yang mau dilakukan itu cocok dengan hati kita dan enjoy,"" kata Salim yang menyatakan lebih memilih kembali menjadi dosen setelah tidak lagi menjabat menteri.			"
http://politik.news.viva.co.id/news/read/407353-cara-caleg-pks-berhemat-ongkos-pemilu,Cara Caleg PKS Berhemat Ongkos Pemilu," 			VIVAnews - Politisi Partai Keadilan Sejahtera, Indra, mengungkapkan bahwa dia dan sejumlah temannya bisa menekan biaya kampanye. Anggota Komisi III Bidang Hukum DPR ini, mengaku mengeluarkan biaya paling kecil dalam kampanye pada Pemilihan Umum 2009 lalu. ""Di PKS rata-rata tidak sebesar caleg-caleg partai lain, banyak hal yang bisa dihemat,"" kata Indra ketika dihubungi, Selasa 23 April 2013.  
  Indra kemudian menceritakan keluhan dari teman-teman sesama anggota dewan dari partai lain. Rata-rata mereka menghabiskan Rp1-5 miliar untuk biaya kampanye. Salah satu penyebab dari biaya mahal itu, kata Indra, karena menyediakan saksi sendiri dalam pemungutan suara di TPS.  
  ""Jadi mereka khawatir, kalau suara mereka akan direbut oleh teman sesama partai. Bayangkan saja misalnya ada 2000 TPS, masing-masing saksi diberi uang. Jika Rp200 ribu tiiap saksi sudah Rp400 juta, belum sepanduk dan sebagainya,"" ujar dia.  
  Tapi, kata Indra, caleg-caleg di PKS tidak menyediakan saksi sendiri. Tetapi, mempercayakan kepada saksi yang disediakan oleh partai. ""Karena di partai kami tidak ada budaya rebutan suara antar teman sesama partai,"" ujar dia.  
  Caleg PKS, kata dia, hanya mengeluarkan biaya sebesar Rp 500 juta-Rp 700 juta untuk kampanye. Jumlah ini, kata dia, jauh lebih sedikit dibanding caleg dari partai lain.  
  Indra mengaku bahwa saat Pemilu 2009 lalu, uang yang dikeluarkannya&nbsp; tak sampai Rp 500 juta. Sebab, dia lebih mengandalkan bersentuhan langsung dengan masyarakat. Selain itu, lanjutnya, tidak perlu membayar para simpatisan yang datang ke acara kampanye.  
  ""Mereka dengan kesadaran sendiri datang. Karena di PKS sistem pengkaderannya sangat kuat. Dengan sistem kaderisasi kuat, dan rasa kepemilikan tinggi, maka mereka datang membantu tanpa diberi uang. Paling hanya konsumsi saja, atau bantuan bus, tapi rata-rata datang sendiri,"" ujarnya.  
  Selain itu, dia&nbsp; juga tidak perlu mengeluarkan biaya untuk membayar seseorang untuk memasang atribut. Sebab, kader-kader dan simpatisan yang membantu.&nbsp;  
  Hal yang paling penting untuk menekan biaya, kata dia, caleg-caleg PKS tidak hanya turun ke daerah pada saat kampanye saja. Tetapi, sudah sosialisasi jauh hari sebelum pemilu. ""Kami banyak melakukan aktifitas, pengayoman, bakti sosial, jadi saat kampanye hanya reminding saja,"" ujar dia.			"
http://politik.news.viva.co.id/news/read/407234-raih-simpatik--jatim-suguhkan-caleg-artis,"Raih Simpatik, Jatim Suguhkan Caleg Artis"," 			VIVAnews - Komisi Pemilihan Umum (KPU) Jawa Timur, hingga Senin sore, 22 April 2013,&nbsp;mencatat sebanyak 12 partai politik telah menyerahkan daftar calon sementara berjumlah 100 orang untuk maju di Pemilu Legislatif 2014.  
  Hanya ada satu parpol, yakni Partai Keadilan dan Persatuan Indonesia (PKPI) yang menyerahkan pendaftaran calegnya berjumlah 76 orang, 21 nama di antaranya perempuan.  
  Untuk hari ini, ada tujuh parpol yang menyerahkan bakal calegnya. Yakni, Partai Persatuan Pembangunan (PPP), Partai Nasional Demokrat (Nasdem), Partai Demokrasi Indonesia Perjuangan (PDIP), Partai Amanat Nasional (PAN), Partai Kebangkitan Bangsa (PKB), Partai Keadilan dan Persatuan Indonesia (PKPI), dan Partai Bulan Bintang (PBB). Sesuai jadwal, pendaftaran bakal calon legislatif kemudian ditutup pukul 16.00 WIB.  
  ""Pendaftar terakhir adalah dua parpol, yakni dari Dewan Pimpinan Wilayah (DPW) Partai Bulan Bintang Jatim, dan dari Dewan Pimpinan Provinsi (DPP) PKPI Jatim,"" kata Ketua KPU Jatim, Andri Dewanto.  
  Ketua DPW PKB Jatim Abdul Halim Iskandar menyebut, kader dari partainya sesuai ketentuan KPU. Yakni, dari 100 orang calon yang didaftarkan, 30 persennya adalah caleg perempuan.  
  ""Mereka relatif masih muda, yang usia sepuh hanya dua atau tiga orang. Ini artinya, kaderisasi di PKB berjalan dengan baik,"" kata Abdul Halim Iskandar atau Gus Halim.  
  Sementara itu, PKB menargetkan meraih 31 kursi legislatif. Itu lanjut Halim, sesuai keinginan PKB untuk mewujudkan kemenangan seperti yang diraih partainya di pileg tahun 1999 silam.  
  Sebagai maskotnya, PKB menyuguhkan artis dan penyanyi wanita, yakni Puri Rahayu yang juga menjabat Ketua Persatuan Artis Musik Melayu Indonesia (PAMMI) Jatim untuk posisi daerah pemiliham (dapil) satu DPRD Jatim. Dan, untuk caleg DPR-RI nya yang asal Jatim adalah artis Arzetti Bilbina.  
  Hal yang sama juga dilakukan PAN. Sebagai strategi dan mendulang suara kemenangan Partai Matahari Bersinar itu memasang artis dan komedian Eko Patrio untuk dapil elapan, yakni daerah pemilihan Mojokerto, Jombang, Nganjuk, dan Madiun.  
  Sementara itu, untuk DPR-RI, dipasang artis Hengky Kurniawan di dapil enam, Blitar, Tulungagung, dan Kediri. Serta penyanyi Anang Hermansyah di dapil empat Jatim, meliputi Jember dan Lumajang.  
  Dari 100 caleg, 39 di antaranya perempuan, mereka dari kalangan pengusaha, ahli hukum, pendidik, termasuk sejumlah kader lama.  
  ""Caleg lainnya adalah tokoh masyarakat, pengusaha, dan pengacara. Dengan komposisi kader dan non kader 60 banding 40,"" jelas Sekretaris DPW PAN Jatim Kuswiyanto yang juga maju sebagai caleg dapil sembilan Jatim untuk kursi DPR.			"
http://politik.news.viva.co.id/news/read/407054-nama-nama-terkenal-di-daftar-calon-nasdem,Nama-nama Terkenal di Daftar Calon Nasdem," 			VIVAnews - Partai Nasdem menyerahkan daftar calon legislatifnya ke Komisi Pemilihan Umum, hari ini, Senin 22 April 2013. Penyerahan itu dilakukan oleh Sekretaris Jenderal Nasdem Patrice Rio Capella sekitar pukul 10.45 WIB.  
  Rio Capella mengatakan bahwa partainya telah menyerahkan 560 orang caleg. Jumlah itu hasil penyeleksian 3.859 orang yang mendaftar caleg.  
  Dari jumlah 560 daftar caleg yang diserahkan ke KPU, kata Rio, 40 persennya adalah perempuan yaitu berjumlah 223 orang. Sementara, 70 persen adalah anak-anak muda yang berusia di bawah 50 tahun dan pendatang baru.  
  ""Artinya pendatang baru, adalah yang tidak pernah nyaleg, mudah-mudahan dengan wajah baru semangat untuk membawa restorasi,"" kata Rio di kantor KPU.  
  Rio mengatakan, dari 560 orang caleg, 5 persen diantaranya adalah artis. Mereka di antaranya adalah Mel Shandy, Jane Shalimar dan Donny Damara.  
  ""Artis juga telah beri kami kebanggaan, Donny Damara, misalnya seni peran keartisan bukan hal yang utama. Dia punya ketertarikan di politik, nah Nasdem menggali itu,"" kata dia.  
  Sementara dari kalangan olahragawan di antaranya, mantan pebulu tangkis Ricky Subagja dan mantan pelatih PSSI Nil Maizar.  
  ""Kami ingin PSSI ke depan lebih maju, dia kami anggap punya kemampuan dalam PSSI,"" ujarnya.  
  Selain itu, ada juga putra dari Rachmawati Soekarnoputri,  Didi Mahardika yang didaftarkan menjadi caleg Partai Nasdem.  
  Tak hanya dari kalangan artis dan atlet, Nasdem juga mengajukan caleg dari kalangan birokrat, aktivis, dan pengusaha. Sementara, caleg dari partai lain misalnya Effendy Choirie, mantan politisi PKB; Akbar Faizal, mantan politisi Hanura; dan Malkan Amin, mantan politisi Golkar.  
  Dari kalangan birokrat misalnya, mantan sekjen DPD RI Siti Nurbaya dan mantan sekjen DPR RI Nining Indra Saleh.  
			"
http://politik.news.viva.co.id/news/read/406177-anis-matta--sudah-di-runway--pks-siap-take-off,"Anis Matta: Sudah di Runway, PKS Siap Take Off"," 			VIVAnews - Presiden Partai Keadilan Sejahtera (PKS) Anis Matta mengatakan Rapimnas di Semarang, Jawa Tengah, yang digelar mulai hari ini, Kamis 18 April 2013, dianggapnya sebagai tanda mesin PKS siap bekerja.  
  ""PKS siap take off. Mesin sudah diperbaiki, pesawat sudah, penumpang sudah, sudah di runway, sudah memakai sabuk pengaman dan bersiap mendapat goncangan yang sewaktu-waktu terjadi,"" kata Anis.  
  Anis yakin mesin partai yang telah dihidupkannya itu bakal mampu mewujudkan target masuk 3 besar dalam pemilu 2014. Dia mengklaim telah berhasil mengonsolidasikan partainya keluar dari prahara kasus Luthfi Hasan Ishaaq. Akhir Januari lalu, Luthfi ditetapkan sebagai tersangka kasus suap terkait impor daging sapi di Kementerian Pertanian. Kasusnya masih berproses sampai saat ini.  
  ""Ini merupakan bentuk konsolidasi yang kita lakukan sejak prahara yang menimpa kami akhir Januari lalu,"" kata Anis.  
  Diungkapkannya, dia telah melakukan kunjungan ke 14 Provinsi besar di Indonesia untuk mencegah demoraliasi kader PKS. Dalam kunjungan ke 14 provinsi besar itu agenda dari konsolidasi ke konsolidasi.  
  ""Dari situ kami lihat dan rasakan kami jauh lebih solid dan militan juga bergairah. Ternyata Dibalik prahara ini banyak anugerah yang kami terima.""&nbsp;  
  Anis menyebutkan beberapa pilkada di berbagai daerah yang memenangkan kader dari partainya memperjelas kesolidan Partainya. ""Pilkada yang diikuti kader PKS merupakan ujian elektabilitas dan kepercayaan publik. Dan itu terbukti kepercayaan masyarakat terhadap &nbsp;PKS &nbsp;yang lebih besar dari sebelumnya,"" kata mantan Wakil Ketua DPR ini. (umi)
  
  
  Baca juga:  
  Ambisi PKS Bongkar Jateng Sebagai Basis Merah  
  Yenny Larang Pengikut Gus Dur Gabung PKS  
  Dua Harga Premium, Bagaimana Caranya?  
  Awan Microbust dan Kecelakaan Lion Air  
  
  
			"
http://politik.news.viva.co.id/news/read/406118-ambisi-pks-bongkar-jateng-sebagai--basis-merah-,Ambisi PKS Bongkar Jateng Sebagai 'Basis Merah'," 			VIVAnews &ndash; Selama tiga hari, Kamis 18 April 2013 hingga Sabtu 20 April 2013, dua ribuan kader Partai Keadilan Sejahtera dari seluruh Indonesia diklaim akan menggelar Rapat Pimpinan Nasional (Rapimnas) dan perayaan Milad ke-15 PKS di Semarang. Agenda utamanya adalah mengamankan target tiga besar di Pemilu Legislatif 2014.

Jateng dipilih sebagai tempat Rapimnas dan perayaan Milad karena merupakan salah satu provinsi yang diharapkan menjadi pendulang suara terbanyak bagi PKS. Sekaligus, PKS ingin membongkar mitos bahwa Jateng selama ini merupakan basis pemilih nasionalis.

&ldquo;Seperti yang pernah disampaikan Presiden PKS Anis Matta, kami ingin membongkar mitos bahwa Jateng adalah basis merah. Kami akan buktikan PKS Jateng bisa menjadi salah satu lumbung suara PKS secara nasional,&rdquo; kata Ketua Dewan Pengurus Wilayah (DPW) PKS Jateng,&nbsp; Fikri Faqih, di Semarang 18 April 2013.

Menurutnya, pembukaan Rapimnas yang berlangsung di Gedung Pekan Raya Promosi Pembangunan (PRPP) diikuti kurang lebih 2.000 peserta. Peserta terdiri dari Dewan Pengurus Pusat (DPP) 250 orang, Majelis Pertimbangan Partai (MPP) 21 orang Dewan Syariah Pusat (DSP) 46 orang, Majelis Syuro 99 orang, 350 perwakilan dari 33 DPW yang masing-masing diwakili 13 orang dan 1.000 orang perwakilan dari 498 DPD PKS se-Indonesia, yang masing-masing mengirimkan dua orang.

&ldquo;Salah satu agenda utamanya adalah sosialisasi pemenangan pemilu 2014 oleh Tim Enam PKS, yang diperkirakan akan berlangsung sampai sore,&rdquo;katanya.

Rangkaian acara Milad ke-15 akan dilaksanakan usai salat Jum&rsquo;at di Hotel Horison. &ldquo;Presiden PKS nanti akan menyampaikan orasi politik di hadapan peserta Rapimnas dan Milad,&rdquo; kata Fikri.			"
http://politik.news.viva.co.id/news/read/406033-pks-siap-gelar-rapimnas-di-semarang,PKS Siap Gelar Rapimnas di Semarang," 			VIVAnews - Partai Keadilan Sejahtera (PKS) akan menggelar rapat pimpinan nasional (Rapimnas) di Semarang, Jawa Tengah, pada tanggal 18 sampai dengan 20 April 2013.  
  ""Kami pilih kota Semarang untuk memperkuat komitmen menguatkan basis di seluruh Jawa dan sekarang kami mulai di Jateng. Selama ini basis kami kuat di Jakarta, Jabar, Banten,"" kata Presiden PKS Anis Matta&nbsp;di Jakarta Pusat, Rabu 17 April 2013.  
  Anis mengungkapkan, pemilihan Ibu Kota Jawa Tengah tersebut juga sebagai bagian dari dukungan untuk kandidat gubernur dan calon wakil gubernur dari PKS, Hadi Prabowo dan Don Murdono (HP-Don).  
  Selain itu, PKS ingin melihat secara langsung, sejauh mana rakyat mendukung pasangan tersebut. ""Ini, jadi uji mesin bagi PKS. Sekarang, fokus saya tiga besar,"" ujarnya.  
  Anis menuturkan bahwa DPP PKS akan menggelar rapat kerja selama perjalanan ke Semarang. Mereka akan memutuskan seluruh rangkaian agenda Rapimnas di dalam kereta.  
  ""Kami punya waktu enam jam. Dalam Islam, doa musafir itu makbul. Mudah-mudahan seluruh kerja kami diterima Allah,"" tuturnya.			"
