http://www.merdeka.com/politik/5-cibiran-pada-gita-wirjawan-mundur-gara-gara-konvensi-demokrat.html,"5 Cibiran pada Gita Wirjawan, mundur gara-gara konvensi Demokrat","Merdeka.com - Gita Wirjawan resmi mundur sebagai Menteri Perdagangan. Gita beralasan keikutsertaannya dalam konvensi capres Demokrat cukup menyita waktu sehingga tidak bisa fokus sebagai menteri. Untuk itu kata Gita, dirinya harus memilih salah satunya.

""Mengingat betapa pentingnya konvensi ini bagi kepentingan bangsa, saya sudah merasa selayaknya jika saya mencurahkan seluruh energi dan waktu untuk menyukseskan upaya mulia ini,"" katanya.

Gita merupakan salah satu dari 11 peserta Konvensi Calon Presiden dari Partai Demokrat . 

Langkah Gita Wirjawan menuai pro dan kontra. Ada yang memuji Gita karena dinilai profesional. Banyak juga yang mencibir. Gita dinilai lebih mementingkan ambisi politiknya daripada mengurusi masalah negara.

Apalagi Gita meninggalkan Kemendag saat berhembus kencang isu impor beras ilegal dari Vietnam. Tak elok benar meninggalkan kementerian dan tanggung jawab saat ini.

Berikut mereka yang mencibir Gita saat memilih mundur."
http://www.merdeka.com/politik/pdip-mundurnya-gita-harusnya-jadi-cermin-pejabat-lainnya.html,"PDIP: Mundurnya Gita harusnya jadi cermin pejabat lainnya","Merdeka.com - Sekretaris Jenderal (Sekjen) PDIP Tjahjo Kumolo memuji sikap mantan Menteri Perdagangan Gita Wirjawan dari jabatannya. Apalagi, keputusan tersebut dilakukan di saat dirinya tengah berkompetisi menjadi salah satu calon presiden dari Partai Demokrat.

""Saya kita sikap menteri Gita Wirjawan walau terlambat patut kita apresiasi, karena konsekuensi sebagai peserta konvensi capres suatu parpol yang tentunya harus banyak meninggalkan tugas utamanya sebagai pembantu presiden,"" ujar Tjahjo dalam keterangan persnya di Jakarta, Sabtu (2/1).

Menurutnya, mundurnya Gita merupakan bagian dari pertanggungjawabannya sebagai seorang peserta konvensi capres maupun menteri. Dibanding memaksakan diri merangkap jabatan, Tjahjo meyakini salah satu tugasnya pasti akan terbengkalai.

""Ini juga harusnya sebagai cermin calon lainnya yang merangkap pejabat tinggi negara,"" pungkasnya.

Gita secara resmi mengumumkan pengunduran dirinya sebagai menteri perdagangan. Niat mundurnya itu sudah diungkap kepada beberapa kalangan di Senayan City Golf, pagi tadi. Dia membantah melepas jabatan mendag karena kasus beras impor ilegal asal Vietnam yang baru-baru ini menghebohkan. Dia juga menampik isu bahwa Presiden Susilo Bambang Yudhoyono yang memintanya mundur.

Sampai Gita turun dari kursi menteri perdagangan, masalah-masalah di sektor perdagangan belum terselesaikan. Harga daging sapi masih di atas Rp 90.000 per kg, beras impor ilegal dari Vietnam belum jelas dalangnya, defisit neraca perdagangan masih sangat lebar, hingga derasnya barang-barang impor yang menguasai pasar dalam negeri."
http://www.merdeka.com/politik/survei-kapabilitas-capres-jokowi-pertama-mega-keenam.html,"PDIP: Mundurnya Gita harusnya jadi cermin pejabat lainnya","Merdeka.com - Sekretaris Jenderal (Sekjen) PDIP Tjahjo Kumolo memuji sikap mantan Menteri Perdagangan Gita Wirjawan dari jabatannya. Apalagi, keputusan tersebut dilakukan di saat dirinya tengah berkompetisi menjadi salah satu calon presiden dari Partai Demokrat.

""Saya kita sikap menteri Gita Wirjawan walau terlambat patut kita apresiasi, karena konsekuensi sebagai peserta konvensi capres suatu parpol yang tentunya harus banyak meninggalkan tugas utamanya sebagai pembantu presiden,"" ujar Tjahjo dalam keterangan persnya di Jakarta, Sabtu (2/1).

Menurutnya, mundurnya Gita merupakan bagian dari pertanggungjawabannya sebagai seorang peserta konvensi capres maupun menteri. Dibanding memaksakan diri merangkap jabatan, Tjahjo meyakini salah satu tugasnya pasti akan terbengkalai.

""Ini juga harusnya sebagai cermin calon lainnya yang merangkap pejabat tinggi negara,"" pungkasnya.

Gita secara resmi mengumumkan pengunduran dirinya sebagai menteri perdagangan. Niat mundurnya itu sudah diungkap kepada beberapa kalangan di Senayan City Golf, pagi tadi. Dia membantah melepas jabatan mendag karena kasus beras impor ilegal asal Vietnam yang baru-baru ini menghebohkan. Dia juga menampik isu bahwa Presiden Susilo Bambang Yudhoyono yang memintanya mundur.

Sampai Gita turun dari kursi menteri perdagangan, masalah-masalah di sektor perdagangan belum terselesaikan. Harga daging sapi masih di atas Rp 90.000 per kg, beras impor ilegal dari Vietnam belum jelas dalangnya, defisit neraca perdagangan masih sangat lebar, hingga derasnya barang-barang impor yang menguasai pasar dalam negeri."
http://www.merdeka.com/politik/jelang-pemilu-caleg-ramai-ramai-pesan-buku-yasin-dan-kartu-nama.html,"PDIP: Mundurnya Gita harusnya jadi cermin pejabat lainnya","Merdeka.com - Sekretaris Jenderal (Sekjen) PDIP Tjahjo Kumolo memuji sikap mantan Menteri Perdagangan Gita Wirjawan dari jabatannya. Apalagi, keputusan tersebut dilakukan di saat dirinya tengah berkompetisi menjadi salah satu calon presiden dari Partai Demokrat.

""Saya kita sikap menteri Gita Wirjawan walau terlambat patut kita apresiasi, karena konsekuensi sebagai peserta konvensi capres suatu parpol yang tentunya harus banyak meninggalkan tugas utamanya sebagai pembantu presiden,"" ujar Tjahjo dalam keterangan persnya di Jakarta, Sabtu (2/1).

Menurutnya, mundurnya Gita merupakan bagian dari pertanggungjawabannya sebagai seorang peserta konvensi capres maupun menteri. Dibanding memaksakan diri merangkap jabatan, Tjahjo meyakini salah satu tugasnya pasti akan terbengkalai.

""Ini juga harusnya sebagai cermin calon lainnya yang merangkap pejabat tinggi negara,"" pungkasnya.

Gita secara resmi mengumumkan pengunduran dirinya sebagai menteri perdagangan. Niat mundurnya itu sudah diungkap kepada beberapa kalangan di Senayan City Golf, pagi tadi. Dia membantah melepas jabatan mendag karena kasus beras impor ilegal asal Vietnam yang baru-baru ini menghebohkan. Dia juga menampik isu bahwa Presiden Susilo Bambang Yudhoyono yang memintanya mundur.

Sampai Gita turun dari kursi menteri perdagangan, masalah-masalah di sektor perdagangan belum terselesaikan. Harga daging sapi masih di atas Rp 90.000 per kg, beras impor ilegal dari Vietnam belum jelas dalangnya, defisit neraca perdagangan masih sangat lebar, hingga derasnya barang-barang impor yang menguasai pasar dalam negeri."
http://www.merdeka.com/politik/pimpinan-mpr-gita-sudah-tepat-mundur-dari-posisi-mendag.html,"PDIP: Mundurnya Gita harusnya jadi cermin pejabat lainnya","Merdeka.com - Sekretaris Jenderal (Sekjen) PDIP Tjahjo Kumolo memuji sikap mantan Menteri Perdagangan Gita Wirjawan dari jabatannya. Apalagi, keputusan tersebut dilakukan di saat dirinya tengah berkompetisi menjadi salah satu calon presiden dari Partai Demokrat.

""Saya kita sikap menteri Gita Wirjawan walau terlambat patut kita apresiasi, karena konsekuensi sebagai peserta konvensi capres suatu parpol yang tentunya harus banyak meninggalkan tugas utamanya sebagai pembantu presiden,"" ujar Tjahjo dalam keterangan persnya di Jakarta, Sabtu (2/1).

Menurutnya, mundurnya Gita merupakan bagian dari pertanggungjawabannya sebagai seorang peserta konvensi capres maupun menteri. Dibanding memaksakan diri merangkap jabatan, Tjahjo meyakini salah satu tugasnya pasti akan terbengkalai.

""Ini juga harusnya sebagai cermin calon lainnya yang merangkap pejabat tinggi negara,"" pungkasnya.

Gita secara resmi mengumumkan pengunduran dirinya sebagai menteri perdagangan. Niat mundurnya itu sudah diungkap kepada beberapa kalangan di Senayan City Golf, pagi tadi. Dia membantah melepas jabatan mendag karena kasus beras impor ilegal asal Vietnam yang baru-baru ini menghebohkan. Dia juga menampik isu bahwa Presiden Susilo Bambang Yudhoyono yang memintanya mundur.

Sampai Gita turun dari kursi menteri perdagangan, masalah-masalah di sektor perdagangan belum terselesaikan. Harga daging sapi masih di atas Rp 90.000 per kg, beras impor ilegal dari Vietnam belum jelas dalangnya, defisit neraca perdagangan masih sangat lebar, hingga derasnya barang-barang impor yang menguasai pasar dalam negeri."
http://www.merdeka.com/politik/tifatul-sebut-20-tahun-ke-depan-presiden-ri-masih-dari-jawa.html,"Tifatul sebut 20 tahun ke depan Presiden RI masih dari Jawa","Merdeka.com - Majelis Syuro Partai Keadilan Sejahtera (PKS) menggelar rapat tertutup terkait penentuan mekanisme pencapresan dari partai yang dipimpin Anis Matta itu. Anggota Majelis Syuro PKS Tifatul Sembiring mengatakan, pemimpin Indonesia masih akan berasal dari Jawa.

""Kita realistis saja yah. 20 tahun ke depan mulai dari sekarang, presiden ini masih dari suku Jawa. Jadi Sembiring ini tahu diri saja lah,"" ucap Tifatul kepada wartawan di sela-sela rapat di DPP PKS, Jalan TB Simatupang No 82, Jakarta Selatan, Sabtu (1/2).

Ditanya apakah pernyataannya itu sinyal bahwa peluang dari lima kandidat pemenang pemilihan raya (pemira) PKS mengarah kepada Hidayat Nur Wahid dan Ahmad Heryawan?

""Belum mengarah ke sana. Ahmad Heryawan kan Sunda,"" jawabnya.

Menteri Komunikasi dan Informasi (Menkominfo) itu menyatakan keputusan pencapresan tetap bergantung kepada Majelis Syuro.

""Di PKS yang maju atau tidak maju itu keputusan Majelis Syuro. Ditarik, mundur. Kita tidak boleh memaju-majukan diri,"" tambahnya."
http://www.merdeka.com/politik/priyo-lebih-baik-negara-urusi-banjir-daripada-dana-saksi-partai.html,"Priyo: Lebih baik negara urusi banjir daripada dana saksi partai","Merdeka.com - Wakil Ketua DPR Priyo Budi Santoso menyarankan agar dana saksi partai pada Pemilu 2014 dibatalkan. Sebab, alokasi dana itu terus menuai polemik.

""Sekarang sudah menjadi polemik dan bakal mempunyai implikasi. Ini akan jadi batu sandungan yang bisa berakibat serius. Oleh karena itu saya menganjurkan agar dana tersebut dibatalkan. Agar terjadi suasana kondusif yang baik,"" kata Priyo di kediaman Habibie, Jakarta, Jumat (31/1).

Karena itu, Priyo menganjurkan agar dana itu digunakan untuk sesuatu yang lebih penting. ""Lebih baik negara mengatasi bencana alam banjir dan Sinabung dibanding saksi pemilu,"" sambung Priyo.

Tidak semua menolak alokasi untuk saksi partai. Dukungan justru datang dari Ketua Dewan Kehormatan Penyelenggara Pemilu (DKPP), Jimly Asshiddiqe.

""Kalau perlunya ya perlu saja karena mencegah kecurangan. Kalau tidak dibiayai negara hanya partai yang kaya saja (yang ada saksi),"" ujarnya.

Meski setuju, aturan alokasi dana ini harus ada aturan jelas. Jika tidak, maka akan menjadi biang masalah.

""Itu baik tapi manajemennya bermasalah tapi Bawaslu enggak siap. Kedua yang jadi masalah bagaimana mengelolanya. Bawaslu repot dan enggak ada yang siap. Jadi mereka masih belum jelas mengenai dasar hukumnya juga,"" ujar Jimly menanggapi."
http://www.merdeka.com/politik/punya-2-jabatan-aher-yakin-dipilih-jadi-capres-pks.html,"Punya 2 jabatan, Aher yakin dipilih jadi Capres PKS","Merdeka.com - Nama Gubernur Jawa Barat Ahmad Heryawan merupakan satu dari lima nama calon presiden (capres) yang diusung Partai Keadilan Sejahtera (PKS). Lantaran berada dalam posisi yang berpengaruh, pria yang akrab disapa Aher itu yakin dirinya berpotensi terpilih menjadi calon orang yang menduduki kursi RI 1 dari PKS.

""Saya bagian dari lima orang itu yang berpotensial karena posisi ada di tengah. Saya menjalankan tugas di Jawa Barat (sebagai Gubernur) dan disini juga (sebagai anggota Majelis Syuro) dan saya siap berkompetisi,"" ujar Aher kepada wartawan di kantor DPP PKS, TB Simatupang No. 82, Jakarta Selatan, Sabtu (1/4).

Meski tampak percaya diri, diakui Aher hingga kini dirinya belum mempersiapkan segala sesuatunya untuk memasuki bursa pemilihan calon Presiden RI.

""Persiapan biasa saja baru diperkenalkan ke media dan sekarang sedang digodok progres kedepannya. Kesiapannya masih berkembang karena belum terputuskan siapa yang akan terpilih nanti,"" ucap pasangan Deddy Mizwar tersebut.

Untuk diketahui, saat ini PKS mengusung lima nama yang akan dicalonkan untuk mengikuti bursa pemilihan kursi orang nomor 1 di Tanah Air pada pemilihan umum yang rencananya akan digelar pada Bulan April 2014 mendatang.

Kelimanya yakni, Hidayat Nur Wahid, Tifatul Sembiring, Ahmad Heryawan, Anis Matta dan Nur Mahmudi."
http://www.merdeka.com/politik/pendukung-gita-minta-kasus-impor-beras-vietnam-diusut-tuntas.html,"Punya 2 jabatan, Aher yakin dipilih jadi Capres PKS","Merdeka.com - Nama Gubernur Jawa Barat Ahmad Heryawan merupakan satu dari lima nama calon presiden (capres) yang diusung Partai Keadilan Sejahtera (PKS). Lantaran berada dalam posisi yang berpengaruh, pria yang akrab disapa Aher itu yakin dirinya berpotensi terpilih menjadi calon orang yang menduduki kursi RI 1 dari PKS.

""Saya bagian dari lima orang itu yang berpotensial karena posisi ada di tengah. Saya menjalankan tugas di Jawa Barat (sebagai Gubernur) dan disini juga (sebagai anggota Majelis Syuro) dan saya siap berkompetisi,"" ujar Aher kepada wartawan di kantor DPP PKS, TB Simatupang No. 82, Jakarta Selatan, Sabtu (1/4).

Meski tampak percaya diri, diakui Aher hingga kini dirinya belum mempersiapkan segala sesuatunya untuk memasuki bursa pemilihan calon Presiden RI.

""Persiapan biasa saja baru diperkenalkan ke media dan sekarang sedang digodok progres kedepannya. Kesiapannya masih berkembang karena belum terputuskan siapa yang akan terpilih nanti,"" ucap pasangan Deddy Mizwar tersebut.

Untuk diketahui, saat ini PKS mengusung lima nama yang akan dicalonkan untuk mengikuti bursa pemilihan kursi orang nomor 1 di Tanah Air pada pemilihan umum yang rencananya akan digelar pada Bulan April 2014 mendatang.

Kelimanya yakni, Hidayat Nur Wahid, Tifatul Sembiring, Ahmad Heryawan, Anis Matta dan Nur Mahmudi."
http://www.merdeka.com/politik/gita-wirjawan-dinilai-tak-membumi.html,"Gita Wirjawan dinilai tak membumi","Merdeka.com - Gita Wirjawan menyatakan mundur sebagai Menteri Perdagangan dan akan fokus mengikuti konvensi Capres Partai Demokrat. Peneliti Lembaga Ilmu Pengetahuan Indonesia (LIPI), Siti Zuhro menilai Gita tak akan berhasil.

Popularitas pria lulusan Universitas Harvard pada tingkat masyarakat lapisan bawah dan di daerah kurang dikenal. Belum lagi soal waktu yang tersisa untuk menentukan Capres dalam pemilihan presiden (Pilpres) 2014 yang tinggal menghitung bulan lagi.

""Masalahnya dia membumi enggak, bisa enggak merebut simpati rakyat dalam tempo yang seperti ini,"" kata Zuhro usai mengisi acara survei tentang &#039;Elektabilitas Versus Kapabilitas&#039; yang digelar di Warung Daun, Cikini, Jakarta, Sabtu (1/2).

Menurutnya, langkah yang ditempuh oleh mantan kepala Badan Koordinasi Penanaman Modal (BKPM) ini murni merupakan pertimbangan yang sangat politis. Sehingga nampak bahwa niatan Gita Wirjawan menjadi Capres telah bulat.

""Bisa jadi Pak Gita punya hitung-itungan politik. Dalam hal ini kan dia pengen jadi Capres,"" tuturnya.

Dia mengatakan, bahwa sosok tokoh yang pernah menduduki jabatan sebagai eksekutif seperti Gubernur, Bupati atau Walikota memiliki peluang lebih baik ketimbang dari kalangan legislatif.

""Orang yang duduk di eksekutif lebih memiliki pesona bagi publik, paling tidak terbukti, makanya tingkat elektabilitas tinggi,"" pungkasnya."
